cus_Gender,cus_MartialTypeId,cus_Dependants,cus_CurrenResTypeId,cus_CurrenStyYear,cus_CustomerType,cus_Age,IndustryType,CustomerProfile,CustomerSegment,MarketType,MarketNoofYearsinBusiness,app_CustProductCatTypeId,app_CustTenure,app_CustInstalCount,app_CustChasAsset,app_CustChasInitial,app_CustChasFinance,app_CustFinanInterest,app_CustEMI,app_CustGrossLoan,app_CustViaIncomEstIncPm,app_CustViaExpTotExpense,app_CustViaGrossSurplus,app_CustUVAge,app_CustBrandTypeId,app_CustBankClosBal,Label
M,2750,2,2755,10,596,,1783,2693,2695,2729,,529,12,11,170000,148588,21412,11.95,2242.25,24664.82,31250,7582,23668,0,908,2242.25,Not Pay
M,2750,5,2755,5,596,,1783,2693,2695,2729,,529,12,11,160000,130432,29568,12.2,3079.17,33870.93,120000,17425,102575,0,747,3079.17,Not Pay
M,2750,0,2755,23,596,,1783,2693,2695,2729,,529,12,11,179000,149970,29030,12,3018.9,33208,48750,17715,31035,0,816,3018.9,Not Pay
F,2750,2,2755,2,596,29,604,2693,2695,2729,4,529,36,35,184000,21000,163000,12.91,6485.42,226990.02,40320,3805,36515,0,1437,6485.42,Not Pay
M,2750,1,2755,5,596,,1783,2693,2695,2729,,531,50,48,586481,29481,557000,7.21,15225.03,730801.57,180000,3350,176650,0,564,15225.03,Not Pay
M,2750,2,2756,23,596,,1783,2693,2695,2729,,531,12,11,310000,274992,35008,8.2,3504.49,38549.49,18750,5490,13260,0,723,3504.49,Not Pay
M,2750,3,2755,15,596,43,604,2693,2695,2729,,529,48,46,219432,19432,200000,11.5,6585.39,302928.1,120000,108375,11625,0,1437,6585.39,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,529,48,47,244000,28000,216000,13.8,7153.06,336194.24,30000,20005,9995,0,747,7153.06,Not Pay
M,2750,2,2755,20,596,28,604,2693,2695,2729,5,529,36,35,210000,50620,159380,12.75,6320,221200,29400,5874,23526,0,1437,6320,Not Pay
M,2750,2,2755,15,596,24,1783,2693,2695,2729,15,529,,,,,,,,,,,,,747,,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,531,12,11,322500,238856,83644,9.23,8367.41,92041.56,150000,11560,138440,0,564,8367.41,Not Pay
M,2750,0,2755,9,596,,1783,2693,2695,2729,,531,12,11,610000,553572,56428,8.5,5627,61897.08,63650,12894,50756,0,747,5627,Not Pay
M,2750,3,2755,10,596,24,604,2693,2695,2729,10,529,42,41,219175,14175,205000,12.89,7364.79,301956.74,210000,118933,91067,0,908,7364.79,Not Pay
M,2750,0,2755,5,596,,1783,2693,2695,2729,,529,12,11,160000,132808,27192,12,2831.76,31149.44,53200,12974,40226,0,746,2831.76,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,529,12,11,215000,184144,30856,11.9,3201.96,35221.64,31250,7582,23668,0,565,3201.96,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,531,12,11,410000,366076,43924,8.25,4383.53,48218.88,48750,16715,32035,0,1437,4383.53,Not Pay
M,2750,2,2755,12,596,,1783,2693,2695,2729,,529,12,11,160000,130268,29732,12.5,3104.18,34146,47880,13010,34870,0,1437,3104.18,Not Pay
M,2750,2,2755,15,596,29,604,2693,2695,2729,,529,36,35,174500,21500,153000,12.79,6073.25,212563.99,50960,14186,36774,0,747,6073.25,Not Pay
M,2750,3,2755,1,596,26,604,2693,2695,2729,1,529,48,47,169900,8500,161400,13.1,5253.58,246918.47,38304,3178,35126,0,747,5253.58,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,531,12,11,250000,208698,41302,10.5,4211.25,46323.8,47880,13010,34870,0,747,4211.25,Not Pay
F,2750,1,2755,4,596,36,604,2693,2695,2729,5,529,48,47,253200,28200,225000,12.75,7248.64,340686.2,38304,3178,35126,0,2035,7248.64,Not Pay
F,2750,2,2755,6,596,30,604,2693,2695,2729,,529,48,47,225000,45000,180000,13,5915.96,278050.56,120000,107975,12025,0,747,5915.96,Not Pay
M,2750,2,2756,5,596,,1783,2693,2695,2729,,529,48,47,184625,0,184625,12.85,5967.25,280460.93,62400,18090,44310,0,1654,5967.25,Not Pay
M,2750,2,2755,3,596,43,603,2693,2695,2729,,529,36,35,227500,47500,180000,13.34,7359.93,257597.59,18750,5315,13435,0,564,7359.93,Not Pay
M,2750,5,2755,5,596,44,603,2693,2695,2729,,531,54,52,613500,56500,557000,8,14702.96,764554.42,28800,1255,27545,0,908,14702.96,Not Pay
M,2750,3,2755,26,596,27,604,2693,2695,2729,,529,44,42,236200,23700,212500,12.8,7549.01,317058.62,45000,11678,33322,0,747,7549.01,Not Pay
M,2750,4,2755,23,596,,1783,2693,2695,2729,,529,12,11,160000,131456,28544,12,2969.42,32663.68,10000,1150,8850,0,747,2969.42,Not Pay
M,2750,4,2755,10,596,31,604,2693,2695,2729,3,529,48,47,176568,18568,158000,14.25,5373.47,252553.34,24000,12700,11300,0,2035,5373.47,Not Pay
M,2750,1,2755,24,596,26,604,2693,2695,2729,1,529,48,47,217000,32000,185000,13,6058.26,284738.56,33124,10861,22263,0,747,6058.26,Not Pay
M,2750,2,2755,25,596,,1783,2693,2695,2729,,529,12,11,160000,130376,29624,11.9,3076.63,33843.03,47880,15604,32276,0,747,3076.63,Not Pay
M,2750,2,2755,10,596,38,604,2693,2695,2729,12,529,36,35,248000,71000,177000,13.6,7229.59,253035.9,45000,21205,23795,0,747,7229.59,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,529,12,11,180000,157452,22548,11.95,2357.87,25936.57,31250,7582,23668,0,747,2357.87,Not Pay
M,2750,4,2755,29,596,,1783,2693,2695,2729,,529,12,11,160000,137120,22880,12.2,2397,26367,120000,106575,13425,0,746,2397,Not Pay
M,2750,1,2755,13,596,46,1783,2693,2695,2729,5,529,48,47,248553,18553,230000,12.55,7623.57,358308.1,32500,8565,23935,0,564,7623.57,Not Pay
M,2750,3,2755,20,596,47,1783,2693,2695,2729,2,531,48,47,561066,28066,533000,6.77,14599.45,686174.54,54000,16200,37800,0,908,14599.45,Not Pay
M,2750,2,2755,25,596,,1783,2693,2695,2729,,529,12,11,160000,130564,29436,12.2,3065.71,33722.83,120000,106575,13425,0,1437,3065.71,Not Pay
M,2750,5,2755,15,596,34,604,2693,2695,2729,,529,43,42,223550,33550,190000,13.62,6925.61,290875.85,18750,6491,12259,0,1437,6925.61,Not Pay
M,2750,5,2755,10,596,,1783,2693,2695,2729,,529,12,11,205000,176140,28860,11.89,2998.65,32985.17,18750,5520,13230,0,747,2998.65,Not Pay
M,2750,0,2755,11,596,26,604,2693,2695,2729,5,529,48,47,253800,25800,228000,13.8,7552.72,354978.29,22500,6790,15710,0,816,7552.72,Not Pay
M,2750,3,2755,20,596,30,604,2693,2695,2729,10,529,48,46,228900,22900,206000,12,6715.56,308915.95,117600,9635,107965,0,1437,6715.56,Not Pay
M,2750,2,2755,25,596,,1783,2693,2695,2729,,529,12,11,160000,135544,24456,12.2,2557.75,28135.27,120000,18325,101675,0,2034,2557.75,Not Pay
M,2750,3,2755,10,596,,1783,2693,2695,2729,,529,12,11,165000,139396,25604,11.89,2667.45,29342.03,18750,5500,13250,0,816,2667.45,Not Pay
M,2750,1,2755,20,596,30,604,2693,2695,2729,,529,48,47,182590,22590,160000,11,4971.24,233648.64,120000,108375,11625,0,908,4971.24,Not Pay
M,2750,0,2755,5,596,,1783,2693,2695,2729,,529,12,11,160000,134016,25984,12,2708.77,29796.48,3000000,4050,2995950,0,747,2708.77,Not Pay
M,2750,2,2755,5,596,22,604,2693,2695,2729,6,529,48,47,169423,12423,157000,13.35,5144.44,241789.08,40320,3280,37040,0,1330,5144.44,Not Pay
M,2750,3,2755,15,596,30,604,2693,2695,2729,19,529,48,47,299000,53500,245500,12.85,8009.09,376427.33,147000,118233,28767,0,747,8009.09,Not Pay
M,2750,4,2755,20,596,,1783,2693,2695,2729,,531,12,11,180000,151656,28344,8.25,2850.32,31353.53,31250,10440,20810,0,816,2850.32,Not Pay
M,2750,3,2755,11,596,34,604,2693,2695,2729,5,529,48,47,243648,24648,219000,12.52,7128.7,335049.08,66300,52313,13987,0,565,7128.7,Not Pay
M,2750,4,2755,26,596,,1783,2693,2695,2729,,531,12,11,425000,393676,31324,9.25,3172.62,34898.82,7560,3866,3694,0,747,3172.62,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,529,12,11,203000,171972,31028,12,3222.34,35445.75,52500,15960,36540,0,747,3222.34,Not Pay
M,2750,2,2755,2,596,33,604,2693,2695,2729,10,529,48,47,230846,20846,210000,12.55,6813.56,320237.74,93600,26023,67577,0,747,6813.56,Not Pay
M,2750,2,2755,5,596,21,604,2693,2695,2729,,529,48,47,245500,18500,227000,12.53,7349.95,345447.91,30000,18005,11995,0,747,7349.95,Not Pay
M,2750,1,2755,5,596,37,604,2693,2695,2729,5,529,48,47,170923,19418,151505,13.35,5046.51,237186.34,38304,3178,35126,0,746,5046.51,Not Pay
M,2750,4,2755,20,596,32,1783,2693,2695,2729,0,531,36,35,341406,51906,289500,7.6,10340.94,361933.1,112000,15060,96940,0,1407,10340.94,Not Pay
M,2750,3,2755,15,596,47,604,2693,2695,2729,5,529,48,46,224000,34000,190000,12.22,6315.72,290523.53,150000,114400,35600,0,747,6315.72,Not Pay
M,2750,1,2755,12,596,29,604,2693,2695,2729,8,529,48,46,228975,21675,207300,12.85,6843.28,314790.88,42560,21846,20714,0,1437,6843.28,Not Pay
M,2750,3,2755,10,596,43,603,2693,2695,2729,4,529,48,47,237950,27950,210000,12.52,6725.49,316098.49,65000,48066,16934,0,747,6725.49,Not Pay
M,2750,4,2755,5,596,25,603,2693,2695,2729,,529,48,46,240000,24000,216000,12,7052.8,324428.97,62500,6055,56445,0,1330,7052.8,Not Pay
M,2750,2,2755,5,596,40,604,2692,2701,2729,1,529,44,42,224500,44500,180000,12.08,6291,264222.04,600000,222700,377300,0,908,6291,Not Pay
M,2750,2,2755,15,596,23,1783,2693,2695,2729,2,529,36,34,243600,36600,207000,11.65,8312.88,282637.93,117000,88664,28336,0,2035,8312.88,Not Pay
M,2750,2,2755,23,596,41,604,2693,2695,2729,,529,36,35,210000,45000,165000,13.34,6826.55,238929.44,18750,5365,13385,0,747,6826.55,Not Pay
M,2750,1,2755,5,596,39,604,2693,2695,2729,5,529,48,47,170923,10995,159928,13.35,5321.42,250107.21,38304,3178,35126,0,564,5321.42,Not Pay
M,2750,1,2755,5,596,26,876,2693,2695,2729,5,531,60,59,678200,70820,607380,8.4,14633.22,863360,150000,11840,138160,0,564,14633.22,Not Pay
M,2750,2,2755,5,596,,1783,2693,2695,2729,,531,12,11,505000,446804,58196,8.2,5785.35,63638.91,18750,5490,13260,0,564,5785.35,Not Pay
M,2750,3,2755,6,596,44,603,2693,2695,2729,,531,54,52,631000,32000,599000,8,15803.87,821801.7,89600,39520,50080,0,1654,15803.87,Not Pay
M,2750,2,2755,5,596,35,604,2693,2695,2730,5,529,42,41,223875,63875,160000,12.65,5739.84,235333.46,264600,224580,40020,0,747,5739.84,Not Pay
M,2750,4,2755,5,596,32,604,2693,2695,2729,3,529,48,46,233775,28775,205000,12.85,6849.68,315085.38,252000,211400,40600,0,816,6849.68,Not Pay
M,2750,2,2755,10,596,40,604,2693,2695,2729,10,529,42,41,224000,29000,195000,13.6,7179.37,294354.25,45000,21205,23795,0,746,7179.37,Not Pay
M,2750,3,2755,22,596,30,1783,2693,2695,2729,6,529,36,35,218042,48042,170000,13,6826.48,238927.1,20000,7400,12600,0,747,6826.48,Not Pay
M,2750,3,2755,38,596,39,1783,2693,2695,2729,2,529,48,47,230000,30000,200000,12.8,6534.23,307109.15,52000,11500,40500,0,747,6534.23,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,529,12,11,250000,222656,27344,12.5,2859.95,31459.5,45000,21205,23795,0,816,2859.95,Not Pay
M,2750,2,2755,40,596,37,604,2693,2695,2729,10,529,48,46,228900,22900,206000,12,6748.67,310438.87,29400,9665,19735,0,908,6748.67,Not Pay
M,2750,2,2755,25,596,,1783,2693,2695,2729,,529,12,11,210000,180628,29372,11.9,3051,33561.04,31250,8252,22998,0,747,3051,Not Pay
M,2750,1,2755,30,596,47,604,2693,2695,2729,12,529,48,47,228975,21675,207300,13.15,6750.76,317285.92,39900,21845,18055,0,747,6750.76,Not Pay
M,2750,2,2755,10,596,44,604,2693,2695,2729,6,529,36,35,238500,65995,172505,13.2,7004.7,245164.84,40320,3290,37030,0,1654,7004.7,Not Pay
M,2750,0,2755,27,596,,1783,2693,2695,2729,,529,12,11,170000,142176,27824,11.89,2893.27,31825.98,18750,5500,13250,0,2035,2893.27,Not Pay
M,2750,0,2755,12,596,,1783,2693,2695,2729,,529,12,11,250000,222468,27532,12.5,2879.18,31671,250000,157214,92786,0,747,2879.18,Not Pay
M,2750,3,2755,27,596,28,604,2693,2695,2729,,529,49,47,230000,20000,210000,11.85,6728.41,316235.3,45000,11678,33322,0,747,6728.41,Not Pay
M,2750,4,2755,20,596,39,1783,2693,2695,2729,5,529,48,47,221000,17000,204000,12.79,6661.15,313074.3,94640,4651,89989,0,565,6661.15,Not Pay
M,2750,2,2755,14,596,,1783,2693,2695,2729,,531,54,52,413872,4872,409000,7.75,10624.51,552474.97,56250,29850,26400,0,1437,10624.51,Not Pay
M,2750,2,2755,15,596,36,604,2693,2695,2729,10,529,48,47,187000,32000,155000,11.5,4925.04,231477.16,120000,107375,12625,0,747,4925.04,Not Pay
M,2750,2,2755,5,596,29,604,2693,2695,2729,5,529,36,35,252332,100446,151886,13.33,6199.57,216985.21,22500,1648,20852,0,747,6199.57,Not Pay
M,2750,2,2755,2,596,37,604,2693,2695,2729,2,529,48,47,222000,22000,200000,12.55,6491.02,305078,93600,26023,67577,0,747,6491.02,Not Pay
M,2750,2,2755,10,596,,1783,2693,2695,2729,,529,12,11,200000,180972,19018,11.95,1998.61,21984.73,20000,10630,9370,0,2035,1998.61,Not Pay
M,2750,3,2755,10,596,30,604,2693,2695,2729,10,529,48,47,224000,24000,200000,12.15,6421.87,301828.17,147000,115009,31991,0,747,6421.87,Not Pay
F,2750,2,2755,10,596,46,604,2693,2695,2729,7,529,,,,,,,,,,,,,1437,,Not Pay
M,2750,2,2755,2,596,30,604,2693,2695,2729,2,529,48,47,238450,28450,210000,12.55,6802.45,319715.53,93600,26023,67577,0,564,6802.45,Not Pay
M,2750,4,2755,22,596,30,1783,2692,2701,2729,,531,48,47,532066,54066,478000,6.96,13018.46,611867.8,202020,139711,62309,0,816,13018.46,Not Pay
M,2751,3,2755,10,596,,1783,2693,2695,2729,,529,12,11,160000,139224,20776,11.9,2176.55,23942.12,9072,3791,5281,0,747,2176.55,Not Pay
M,2750,2,2755,8,596,29,604,2693,2695,2729,6,529,48,47,235500,25500,210000,13.38,6879.65,323343.82,40320,3280,37040,0,816,6879.65,Not Pay
M,2751,4,2755,23,596,,1783,2693,2695,2729,,529,12,11,132000,97976,34024,13,3558.88,39147.72,65000,17715,47285,0,821,3558.88,Not Pay
M,2750,3,2755,30,596,30,603,2693,2695,2729,,926,36,35,270000,80000,190000,8.1,6873.36,240567.8,52800,15373,37427,0,816,6873.36,Not Pay
M,2750,2,2755,35,596,42,604,2693,2695,2729,6,529,24,23,163246,40810,122436,15.2,7081.93,162884.4,208000,116600,91400,2,565,7081.93,Not Pay
M,2750,2,2755,20,596,52,603,2693,2695,2729,5,531,36,35,250000,70000,180000,9.77,6840.1,239403.75,50000,15322,34678,0,746,6840.1,Not Pay
M,2750,2,2755,51,596,,1783,2693,2695,2729,,912,42,41,350000,64000,286000,11.2,9731.09,398975.03,200000,108333,91667,6,565,9731.09,Not Pay
M,2750,2,2755,58,596,58,603,2693,2695,2729,,531,24,23,209223,44223,165000,11,9481.45,218073.38,150000,119610,30390,8,821,9481.45,Not Pay
M,2750,3,2755,10,596,22,1783,2693,2695,2729,10,926,49,48,500000,170000,330000,10.15,9742.67,467648.2,40000,148,39852,2,564,9742.67,Not Pay
M,2750,0,2755,10,596,,1783,2693,2695,2729,,531,48,47,322412,72412,250000,11.4,7835.57,368271.88,30000,9415,20585,4,747,7835.57,Not Pay
M,2750,2,2755,42,596,42,604,2693,2695,2729,,529,24,23,130000,30000,100000,15.34,5798.72,133370.7,315000,292749,22251,0,747,5798.72,Not Pay
M,2750,4,2755,13,596,51,1783,2693,2695,2729,2,529,36,35,195000,45000,150000,16,6369.07,222917.6,39000,6785,32215,0,565,6369.07,Not Pay
M,2750,2,2755,10,596,,1783,2693,2695,2729,,531,42,41,350000,75000,275000,10.5,9280.73,380510.07,30000,9415,20585,3,564,9280.73,Not Pay
M,2750,4,2755,35,596,43,658,2693,2695,2729,2,531,41,40,399000,59000,340000,7.68,10833.34,433333.82,67500,29250,38250,3,564,10833.34,Not Pay
M,2750,2,2755,10,596,32,603,2693,2695,2729,10,531,46,45,500000,100000,400000,8.9,12273.43,552304.61,50000,9750,40250,2,565,12273.43,Not Pay
M,2750,2,2755,20,596,43,603,2693,2695,2729,5,531,36,35,200000,40000,160000,9.79,6029.17,211021.25,50000,21553,28447,8,821,6029.17,Not Pay
M,2750,0,2755,12,596,24,603,2693,2695,2729,,926,24,23,140000,37000,103000,9.2,5365.47,123405.95,65520,21885,43635,7,1404,5365.47,Not Pay
M,2750,2,2755,10,596,37,604,2693,2695,2729,,912,38,36,550000,250000,300000,11.88,11666.65,419999.72,43750,5235,38515,3,565,11666.65,Not Pay
M,2750,2,2755,43,596,43,603,2693,2695,2730,2,531,24,23,570000,420000,150000,11.5,8429.01,193867.43,150000,124940,25060,0,564,8429.01,Not Pay
M,2750,0,2755,30,596,37,604,2693,2695,2729,5,531,36,35,180000,0,180000,9.76,6768.76,236906.89,90000,83000,7000,5,564,6768.76,Not Pay
M,2750,4,2755,35,596,35,603,2692,2701,2729,,531,36,35,400000,100000,300000,10.95,11525.5,403392.72,125440,56080,69360,0,1491,11525.5,Not Pay
M,2750,5,2755,15,596,47,1783,2693,2695,2729,10,912,36,35,550000,150000,400000,9.75,14794.32,517801.35,30000,12197,17803,5,746,14794.32,Not Pay
F,2750,2,2755,25,596,45,603,2692,2701,2729,,912,42,41,1230250,330250,900000,8.71,28821.86,1181696.27,104160,32972,71188,3,747,28821.86,Not Pay
M,2750,2,2755,22,596,22,604,2693,2695,2729,,529,24,23,150000,40000,110000,15.11,6299.08,144878.86,315000,291930,23070,0,1341,6299.08,Not Pay
M,2750,4,2755,20,596,24,658,2693,2695,2729,5,926,36,35,256000,56000,200000,9.02,7373.63,258077.3,67500,29250,38250,0,564,7373.63,Not Pay
M,2750,3,2755,45,596,45,603,2692,2701,2729,,531,36,35,430000,107000,323000,9.8,12062.96,422203.8,142800,54426,88374,3,1341,12062.96,Not Pay
M,2750,2,2755,5,596,44,603,2693,2695,2729,5,926,25,24,266500,101500,165000,8.15,8300.48,199211.69,90000,3000,87000,0,565,8300.48,Not Pay
M,2750,4,2755,20,596,57,876,2692,2701,2729,,531,36,34,340000,90000,250000,8.35,9478.66,322274.5,84000,48320,35680,0,1491,9478.66,Not Pay
M,2750,2,2755,20,596,22,603,2693,2695,2729,,912,42,41,600000,150000,450000,8.52,14347.15,588233.26,120000,32773,87227,0,747,14347.15,Not Pay
M,2750,0,2756,10,596,,1783,2693,2695,2729,,529,12,11,27000,0,27000,12,2812.21,30934.4,41600,4333,37267,0,747,2812.21,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,529,12,11,27000,0,27000,12,2812.21,30934.4,26000,5287,20713,0,565,2812.21,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,531,12,11,160000,117652,42348,8.25,4228.44,46512.86,31250,10440,20810,0,821,4228.44,Not Pay
M,2750,0,2755,10,596,,1783,2693,2695,2729,,926,12,11,250000,180068,69932,12.5,7215.54,79371,45000,21205,23795,0,565,7215.54,Not Pay
M,2750,0,2755,15,596,,1783,2693,2695,2729,,531,12,11,450000,406500,43500,9,4371.89,48090.79,111100,1150,109950,0,565,4371.89,Not Pay
F,2750,2,2755,20,596,,1783,2693,2695,2729,,531,12,11,173000,125692,47308,9,4749.22,52241.51,78000,23250,54750,0,746,4749.22,Not Pay
M,2750,0,2755,15,596,,1783,2693,2695,2729,,531,12,11,450000,419984,30016,9,3035.74,33393.24,1000000,115,999885,0,746,3035.74,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,912,12,11,140000,35396,104604,9,10426.74,114694.16,65000,17715,47285,0,746,10426.74,Not Pay
M,2750,1,2755,15,596,,1783,2693,2695,2729,,531,12,11,450000,388528,61472,8.25,6110.41,67214.59,62400,2138,60262,0,747,6110.41,Not Pay
M,2750,4,2755,1,596,,1783,2693,2695,2729,,529,12,11,198197,171573,26624,11.87,2770.71,30477.86,58520,18338,40182,0,747,2770.71,Not Pay
M,2750,4,2755,16,596,31,603,2693,2695,2729,10,529,43,41,225000,25000,200000,11.95,7062.59,289566.38,46000,11000,35000,0,746,7062.59,Not Pay
M,2750,2,2755,50,596,,1783,2693,2695,2729,,531,12,11,118000,0,118000,13,12185.5,134040.6,75000,11350,63650,0,816,12185.5,Not Pay
M,2750,3,2755,19,596,,1783,2693,2695,2729,,529,12,11,110000,84736,25264,11.9,2633.1,28964.19,31250,7582,23668,0,565,2633.1,Not Pay
M,2750,4,2755,20,596,,1783,2693,2695,2729,,531,12,11,411200,367552,43648,9.23,4395.81,48353.93,94640,1486,93154,0,747,4395.81,Not Pay
M,2750,3,2755,21,596,,1783,2693,2695,2729,,529,11,10,80000,0,80000,13,9022.72,90227.2,63840,12070,51770,0,816,9022.72,Not Pay
M,2750,3,2755,20,596,,1783,2693,2695,2729,,529,12,11,104861,87161,17700,11.87,1863.14,20494.58,37240,24138,13102,0,747,1863.14,Not Pay
M,2750,3,2755,15,596,,1783,2693,2695,2729,,529,12,11,169187,142431,26756,11.87,2784.13,30625.53,37800,21301,16499,0,1437,2784.13,Not Pay
M,2750,5,2755,45,596,,1783,2693,2695,2729,,529,12,11,125000,94468,30532,11.87,3168.15,34849.74,18750,5510,13240,0,564,3168.15,Not Pay
M,2750,0,2755,10,596,,1783,2693,2695,2729,,531,12,11,550000,487940,62060,8.5,6182.52,68007.8,145000,5205,139795,0,746,6182.52,Not Pay
M,2750,1,2755,21,596,,1783,2693,2695,2729,,531,12,11,382000,329392,52608,8.5,5250.21,57752.38,46800,16101,30699,0,723,5250.21,Not Pay
F,2750,5,2755,20,596,,1783,2693,2695,2729,,531,12,11,265000,226292,38708,8.2,3868.44,42552.89,20000,5360,14640,0,723,3868.44,Not Pay
F,2750,5,2755,15,596,,1783,2693,2695,2729,,531,12,11,275000,233824,41176,8.2,4111.2,45223.27,22500,6920,15580,0,564,4111.2,Not Pay
M,2750,0,2755,3,596,,1783,2693,2695,2729,,531,12,11,500000,427976,72024,8.5,7165.34,78818.74,62500,5405,57095,0,723,7165.34,Not Pay
F,2750,5,2755,20,596,,1783,2693,2695,2729,,531,12,11,275000,236888,38112,8.2,3809.81,41908.02,20000,5350,14650,0,908,3809.81,Not Pay
M,2750,0,2755,20,596,,1783,2693,2695,2729,,529,12,11,250000,220396,29604,12.5,3091.09,34002,120000,20805,99195,0,723,3091.09,Not Pay
F,2750,5,2755,15,596,,1783,2693,2695,2729,,531,12,11,265000,227000,38000,8.2,3798.8,41786.83,22500,8300,14200,0,746,3798.8,Not Pay
M,2750,0,2755,5,596,,1783,2693,2695,2729,,529,12,11,250000,223160,26840,12.5,2808.4,30892.5,65000,6505,58495,0,723,2808.4,Not Pay
M,2750,5,2755,15,596,,1783,2693,2695,2729,,531,12,11,280000,242660,37340,8.2,3733.88,41072.72,20000,5735,14265,0,816,3733.88,Not Pay
M,2750,4,2755,5,596,,1783,2693,2695,2729,,529,12,11,174459,147371,27088,11.87,2817.9,30996.93,42560,22845,19715,0,908,2817.9,Not Pay
M,2750,0,2755,12,596,,1783,2693,2695,2729,,529,12,11,160000,131428,28572,12,2972.27,32695.04,49280,13690,35590,0,747,2972.27,Not Pay
M,2750,0,2756,5,596,,1783,2693,2695,2729,,529,12,11,250000,221960,28040,13.5,2957.19,32529.1,62400,1948,60452,0,816,2957.19,Not Pay
M,2750,4,2755,6,596,,1783,2693,2695,2729,,529,12,11,188882,163458,25424,11.87,2648.67,29135.42,39900,14493,25407,0,747,2648.67,Not Pay
M,2750,2,2755,12,596,,1783,2693,2695,2729,,529,12,11,160000,134056,25944,12,2704.69,29751.68,300000,45,299955,0,908,2704.69,Not Pay
M,2750,0,2755,6,596,,1783,2693,2695,2729,,529,12,11,160000,133216,26784,12,2790.22,30692.48,63000,15930,47070,0,908,2790.22,Not Pay
M,2750,3,2755,20,596,,1783,2693,2695,2729,,529,12,11,160000,132484,27516,12,2864.75,31512.31,61600,14716,46884,0,816,2864.75,Not Pay
M,2750,2,2755,15,596,,1783,2693,2695,2729,,529,12,11,205000,176106,28894,12,3005.06,33055.68,48750,17715,31035,0,747,3005.06,Not Pay
M,2750,0,2755,15,596,,1783,2693,2695,2729,,529,12,11,250000,223172,26828,12.5,2807.18,30879,120000,20805,99195,0,564,2807.18,Not Pay
M,2750,0,2755,6,596,,1783,2693,2695,2729,,531,12,11,610000,550532,59468,8.5,5926.86,65195.47,100000,26453,73547,0,723,5926.86,Not Pay
M,2750,4,2755,10,596,,1783,2693,2695,2729,,531,12,11,305000,269940,35060,8.2,3509.61,38605.75,18750,6090,12660,0,908,3509.61,Not Pay
M,2750,5,2755,23,596,,1783,2693,2695,2729,,529,12,11,205000,175744,29256,11.89,3038.93,33428.25,22500,7170,15330,0,908,3038.93,Not Pay
M,2750,0,2755,40,596,,1783,2693,2695,2729,,529,12,11,190000,160352,29648,12,3081.83,33900.16,50700,18222,32478,0,564,3081.83,Not Pay
M,2750,0,2755,6,596,,1783,2693,2695,2729,,531,12,11,610000,549516,60484,8.5,6027.07,66297.84,100000,24755,75245,0,565,6027.07,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,531,12,11,450000,416548,33452,8.5,3360.73,36968.12,45000,21205,23795,0,1437,3360.73,Not Pay
M,2750,5,2755,23,596,,1783,2693,2695,2729,,529,12,11,205000,176688,28312,11.89,2942.91,32372.01,18750,5520,13230,0,747,2942.91,Not Pay
M,2750,2,2755,10,596,,1783,2693,2695,2729,,529,12,11,250000,222924,27076,13.5,2857.72,31434.96,62400,1948,60452,0,564,2857.72,Not Pay
M,2750,0,2755,6,596,,1783,2693,2695,2729,,531,12,11,610000,550532,59468,8.5,5926.86,65195.47,125000,70386,54614,0,1437,5926.86,Not Pay
M,2750,2,2755,5,596,,1783,2693,2695,2729,,529,12,11,210000,180452,29548,11.89,3068.63,33754.97,18750,5500,13250,0,908,3068.63,Not Pay
M,2750,4,2755,8,596,,1783,2693,2695,2729,,529,12,11,218859,192059,26800,11.87,2788.61,30674.75,40320,21785,18535,0,564,2788.61,Not Pay
M,2750,2,2755,40,596,,1783,2693,2695,2729,,531,12,11,610000,553960,56040,8.5,5588.73,61476.1,216410,15676,200734,0,746,5588.73,Not Pay
M,2750,2,2755,25,596,,1783,2693,2695,2729,,529,12,11,250000,221216,28784,13.5,3033.95,33373.54,62400,2138,60262,0,816,3033.95,Not Pay
M,2750,0,2755,4,596,,1783,2693,2695,2729,,529,12,11,231000,205708,25292,11.9,2635.95,28995.52,37500,12770,24730,0,1437,2635.95,Not Pay
M,2750,2,2755,10,596,,1783,2693,2695,2729,,529,12,11,250000,223116,26884,13.5,2837.91,31217.04,62400,2138,60262,0,816,2837.91,Not Pay
M,2750,0,2755,5,596,,1783,2693,2695,2729,,529,12,11,160000,131108,28892,12,3004.85,33053.44,46200,13690,32510,0,747,3004.85,Not Pay
